"school_code","school_name","school_address1","school_address2","school_city","school_province","school_postal_code","school_phone","authority_type","latitude","longitude","school_updated","school_authority_code","ecs","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total","start_year","end_year","enrollment_updated"
"8231","St. Clement","7620 Mill Woods Road S.","","Edmonton","AB","T6K2P7","(780) 462-3806","Separate","53.44611808213","-113.44979148651","2017-03-16 21:15:31","0","3","7","-2","14","17","-13","15","-9","6","4","0","0","0","42","2012","2013","2017-03-16 21:16:27"
"8232","St. Benedict","18015 - 93 Avenue","","Edmonton","AB","T5T1X5","(780) 487-2733","Separate","53.5260949","-113.6337606","2017-03-16 21:15:31","0","-2","15","2","-14","32","-18","11","0","0","0","0","0","0","26","2012","2013","2017-03-16 21:16:27"
"8234","Holy Family","1710 Millwoods Road E.","","Edmonton","AB","T6L5C5","(780) 463-8858","Separate","53.4465929","-113.4031395","2017-03-16 21:15:31","0","8","18","16","4","-7","16","7","25","-12","4","0","0","0","79","2012","2013","2017-03-16 21:16:27"
"8236","Frere Antoine","2850 Millwoods Road","","Edmonton","AB","T6K4A1","(780) 463-2957","Separate","53.4595418","-113.4487901","2017-03-16 21:15:31","0","11","2","6","-3","2","-5","-3","0","0","0","0","0","0","10","2012","2013","2017-03-16 21:16:27"
"8237","St. Mary","490 Rhatigan Road E.","","Edmonton","AB","T6R2E2","(780) 988-6577","Separate","53.475627210432","-113.58524809458","2017-03-16 21:15:31","0","0","0","4","-8","3","16","-26","0","0","0","0","0","0","-11","2012","2013","2017-03-16 21:16:27"
"8238","St. Kateri Catholic School","3807 - 41 Avenue","","Edmonton","AB","T6L6M3","(780) 440-3322","Separate","53.476210312037","-113.40073945634","2017-03-16 21:15:31","0","39","12","-3","3","-2","-13","2","0","0","0","0","0","0","38","2012","2013","2017-03-16 21:16:27"
"8287","Cardinal Leger","8808 - 144 Avenue","","Edmonton","AB","T5E3G7","(780) 475-6262","Separate","53.606503995065","-113.47623228836","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-4","15","4","0","0","0","15","2012","2013","2017-03-16 21:16:27"
"8402","Austin O'Brien","6110 - 95 Avenue","","Edmonton","AB","T6B1A5","(780) 466-3161","Separate","53.535567213894","-113.42672608731","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-144","-38","-27","-209","2012","2013","2017-03-16 21:16:27"
"8403","Archbishop MacDonald","14219 - 109 Avenue NW","","Edmonton","AB","T5N1H5","(780) 451-1470","Separate","53.552948859507","-113.56685073862","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","29","-86","39","-18","2012","2013","2017-03-16 21:16:27"
"8404","Archbishop O'Leary","8760 - 132 Avenue","","Edmonton","AB","T5E0X8","(780) 476-6251","Separate","53.593032","-113.475174","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-42","-27","10","-59","2012","2013","2017-03-16 21:16:27"
"8405","St. Francis Xavier","9250 - 163 Street","","Edmonton","AB","T5R0A7","(780) 489-2571","Separate","53.5291234","-113.603617","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-259","-10","42","-227","2012","2013","2017-03-16 21:16:27"
"8407","St. Joseph","10830 109 Street","","Edmonton","AB","T5H3C1","(780) 426-2010","Separate","53.5539002","-113.5094715","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-2","-95","116","19","2012","2013","2017-03-16 21:16:27"
"8409","Louis St. Laurent","11230 - 43 Avenue","","Edmonton","AB","T6J0X8","(780) 435-3964","Separate","53.4796265","-113.5224817","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","-16","28","-7","-101","-27","30","-93","2012","2013","2017-03-16 21:16:27"
"8410","J H Picard","7055 - 99 Street","","Edmonton","AB","T6E3R4","(780) 433-4251","Separate","53.507575899101","-113.48500491535","2017-03-16 21:15:31","0","5","2","8","6","-5","14","-4","22","-4","-4","43","-28","22","77","2012","2013","2017-03-16 21:16:27"
"8411","Holy Trinity","7007 - 28 Avenue","","Edmonton","AB","T6K4A5","(780) 462-5777","Separate","53.457457251533","-113.44244244708","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-185","-54","17","-222","2012","2013","2017-03-16 21:16:27"
"8412","Alternative Education","9624 - 108 Avenue","","Edmonton","AB","T5H1A4","","Separate","53.554316","-113.488","2017-03-16 21:15:31","0","-2","0","0","-1","0","1","-2","1","3","-1","2","0","55","56","2012","2013","2017-03-16 21:16:27"
"8415","Fresh Start Westmount Academic Centre","11625-135 Street","","Edmonton","AB","T5M1L1","(780) 451-4719","Separate","53.567417164124","-113.55398468717","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","10","-11","6","5","10","2012","2013","2017-03-16 21:16:27"
"8417","Fresh Start Cardinal Collins","3802 - 139 Avenue NW","","Edmonton","AB","T5Y3G4","(780) 475-6700","Separate","53.601116","-113.4018542","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-7","1","-9","-15","2012","2013","2017-03-16 21:16:27"
"8419","Partners for Youth","4316 - 118 Avenue","","Edmonton","AB","T5W1A6","(780) 471-2220","Separate","53.570666","-113.408563","2017-03-16 21:15:31","0","0","0","0","0","0","0","0","0","0","0","-5","0","7","2","2012","2013","2017-03-16 21:16:27"
"9943","Covenant Christian School","P.O. Box 3827 Station Main","","Leduc","AB","T9E6M7","(780) 986-8353","Public","53.231891938649","-113.51047710427","2017-03-16 21:15:31","0","5","8","3","-2","1","4","8","-14","2","-3","4","0","0","16","2012","2013","2017-03-16 21:16:27"
